Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,53.19432830810547,54.49175262451172,52.994728088378906,54.39195251464844,51.607215881347656,3833017
2020-01-03,54.591556549072266,55.489768981933594,52.59552001953125,52.994728088378906,50.281524658203125,6308884
2020-01-06,52.29611587524414,52.69532012939453,51.39789962768555,51.39789962768555,48.76645278930664,2340951
2020-01-07,51.7971076965332,51.996707916259766,49.90087127685547,50.300079345703125,47.7248420715332,2036609
2020-01-08,49.05255889892578,50.79908752441406,49.05255889892578,49.80107116699219,47.251373291015625,1427201
2020-01-09,50.399879455566406,51.19829559326172,50.399879455566406,50.399879455566406,47.819522857666016,1596390
2020-01-10,50.69928741455078,50.89889144897461,49.70126724243164,49.80107116699219,47.251373291015625,1071789
2020-01-13,50.200279235839844,52.4957160949707,49.90087127685547,52.4957160949707,49.80806350708008,2955914
2020-01-14,51.996707916259766,52.994728088378906,51.7971076965332,52.29611587524414,49.61867904663086,3228055
2020-01-15,51.7971076965332,53.593536376953125,51.7971076965332,52.89492416381836,50.18682861328125,4945440
2020-01-16,52.4957160949707,53.3939323425293,52.4957160949707,52.59552001953125,49.90275192260742,2069103
2020-01-17,52.994728088378906,53.294132232666016,52.196311950683594,52.196311950683594,49.52398681640625,1384133
2020-01-20,51.996707916259766,52.59552001953125,51.7971076965332,51.7971076965332,49.14522171020508,1225322
2020-01-30,46.90681838989258,48.703250885009766,46.65731430053711,46.65731430053711,44.26856994628906,4206862
2020-01-31,47.006622314453125,47.85493850708008,45.709197998046875,46.8070182800293,44.410606384277344,2231209
2020-02-03,43.01455307006836,44.21217346191406,42.21613693237305,43.91276931762695,41.66454315185547,3718111
2020-02-04,50.599483489990234,50.99869155883789,45.1602897644043,45.1602897644043,42.84819030761719,1826941
2020-02-05,45.75910186767578,46.60741424560547,44.96068572998047,45.21018981933594,42.89553451538086,2533022
2020-02-06,46.05850601196289,46.55751419067383,45.9088020324707,46.15830612182617,43.79511260986328,1484063
2020-02-07,46.05850601196289,46.05850601196289,45.409793853759766,45.409793853759766,43.08491897583008,1289567
2020-02-10,44.61138153076172,46.10840606689453,44.16227340698242,45.85890197753906,43.51103591918945,1223425
2020-02-11,46.25811004638672,46.757118225097656,46.15830612182617,46.40781021118164,44.03184509277344,1221621
2020-02-12,46.757118225097656,48.603450775146484,46.60741424560547,48.10444259643555,45.64160919189453,2960814
2020-02-13,48.304046630859375,48.50364685058594,47.50563049316406,47.85493850708008,45.404884338378906,1770585
2020-02-14,47.85493850708008,49.35196304321289,47.605430603027344,48.603450775146484,46.115074157714844,3415141
2020-02-17,48.20424270629883,52.79512405395508,48.05453872680664,52.09651184082031,49.42929458618164,12144480
2020-02-18,51.597503662109375,52.4957160949707,50.599483489990234,50.89889144897461,48.292991638183594,5926246
2020-02-19,51.19829559326172,52.59552001953125,50.99869155883789,51.996707916259766,49.334598541259766,6716385
2020-02-20,51.996707916259766,52.89492416381836,51.39789962768555,51.7971076965332,49.14522171020508,4112205
2020-02-21,52.196311950683594,54.39195251464844,52.196311950683594,52.79512405395508,50.092140197753906,12332117
2020-02-24,51.996707916259766,53.79314041137695,51.896907806396484,53.09452819824219,50.376216888427734,5579141
2020-02-25,52.4957160949707,53.09452819824219,51.896907806396484,52.89492416381836,50.18682861328125,3670549
2020-02-26,52.4957160949707,53.69334030151367,52.196311950683594,52.196311950683594,49.52398681640625,5681133
2020-02-27,52.69532012939453,53.09452819824219,49.60146713256836,49.75117111206055,47.20403289794922,4746145
2020-03-02,48.902854919433594,54.69135665893555,48.403846740722656,54.69135665893555,51.89128875732422,17644106
2020-03-03,55.68937301635742,55.88897705078125,53.892940521240234,53.99274444580078,51.22844314575195,15452337
2020-03-04,54.19234848022461,55.7891731262207,53.294132232666016,55.7891731262207,52.932899475097656,9376956
2020-03-05,56.787193298339844,56.98679733276367,55.29016876220703,55.489768981933594,52.64882278442383,11112866
2020-03-06,55.0905647277832,56.18838119506836,53.3939323425293,53.3939323425293,50.6602897644043,6293008
2020-03-09,52.69532012939453,53.19432830810547,50.1004753112793,50.49968338012695,47.91421890258789,6727797
2020-03-10,49.80107116699219,55.489768981933594,49.55156707763672,55.489768981933594,52.64882278442383,16928166
2020-03-11,55.489768981933594,55.98877716064453,52.994728088378906,54.09254455566406,51.32313537597656,19974514
2020-03-12,53.294132232666016,54.49175262451172,49.90087127685547,50.89889144897461,48.292991638183594,18402782
2020-03-13,46.90681838989258,51.896907806396484,45.80900192260742,51.7971076965332,49.14522171020508,14456796
2020-03-16,51.896907806396484,53.09452819824219,49.10245895385742,49.40186309814453,46.87260437011719,12976615
2020-03-17,47.50563049316406,52.79512405395508,47.50563049316406,51.896907806396484,49.23991012573242,20124203
2020-03-18,52.89492416381836,54.591556549072266,49.70126724243164,50.79908752441406,48.19829559326172,23500909
2020-03-19,50.79908752441406,51.19829559326172,45.75910186767578,45.75910186767578,43.416343688964844,20647700
2020-03-20,47.90483856201172,49.85097122192383,47.45573043823242,47.5555305480957,45.12080383300781,12545123
2020-03-23,45.709197998046875,45.9088020324707,43.11435317993164,43.26405715942383,41.049041748046875,7427526
2020-03-24,45.80900192260742,46.60741424560547,44.91078567504883,45.709197998046875,43.368995666503906,6197638
2020-03-25,47.50563049316406,48.85295486450195,46.90681838989258,47.605430603027344,45.16814422607422,7902555
2020-03-26,48.403846740722656,48.403846740722656,46.65731430053711,48.05453872680664,45.594261169433594,5565115
2020-03-27,49.10245895385742,49.35196304321289,46.956722259521484,47.006622314453125,44.59999465942383,5910070
2020-03-30,46.10840606689453,49.10245895385742,45.9088020324707,49.10245895385742,46.58852767944336,5368156
