Date,Open,High,Low,Close,Adj Close,Volume
2020-03-24,141.5,147.0,141.5,145.0,108.99409484863281,2075360
2020-03-25,156.0,159.5,156.0,159.5,119.89351654052734,1513997
2020-03-26,168.5,169.0,160.0,161.0,121.0210189819336,3906976
2020-03-27,164.0,166.0,161.0,161.5,121.39686584472656,2298518
2020-03-30,158.0,162.5,156.5,162.5,122.14854431152344,1198515
2020-03-31,165.5,167.5,161.5,165.5,124.40360260009766,2085365
2020-04-01,165.0,166.5,162.0,165.0,124.02775573730469,1013100
2020-04-06,165.0,168.0,164.0,168.0,126.2828140258789,1393167
2020-04-07,171.0,174.5,171.0,174.5,131.1687469482422,2578626
2020-04-08,175.0,176.0,173.5,175.5,131.92044067382812,1089453
2020-04-09,176.5,178.0,174.0,174.0,130.79290771484375,1129523
2020-04-10,174.0,175.0,172.5,175.0,131.5446014404297,684954
2020-04-13,175.0,176.5,173.5,175.0,131.5446014404297,722906
2020-04-14,176.5,181.0,175.5,181.0,136.0546875,1550294
2020-04-15,182.5,186.5,181.5,185.0,139.06143188476562,2351617
2020-04-16,182.5,185.5,182.0,184.5,138.6855926513672,803243
2020-04-17,189.5,191.5,185.5,187.0,140.56480407714844,2005375
2020-04-20,187.0,189.5,186.0,187.0,140.56480407714844,774861
2020-04-21,186.5,188.0,181.5,183.0,137.55807495117188,1503145
2020-04-22,180.0,184.0,179.5,183.5,137.93389892578125,1011293
2020-04-23,185.5,186.5,183.5,184.5,138.6855926513672,772250
2020-04-24,184.0,185.0,182.0,184.0,138.30975341796875,824642
2020-04-27,185.5,186.5,185.0,185.5,139.43727111816406,528539
2020-04-28,187.0,187.5,185.5,187.0,140.56480407714844,568551
2020-04-29,187.0,189.0,187.0,188.5,141.69232177734375,894991
2020-04-30,189.0,190.5,188.0,189.5,142.4440155029297,1110118
2020-05-04,186.5,187.0,185.0,187.0,140.56480407714844,634600
2020-05-05,188.0,189.0,186.0,186.5,140.18894958496094,527330
2020-05-06,186.0,186.5,184.5,185.5,139.43727111816406,647402
2020-05-07,185.5,190.0,185.0,189.5,142.4440155029297,908084
2020-05-08,191.5,191.5,189.0,190.0,142.81983947753906,629882
2020-05-11,192.5,192.5,190.0,190.5,143.19569396972656,710148
2020-05-12,193.0,199.5,192.5,197.5,148.4574737548828,2847473
2020-05-13,198.0,198.0,195.0,196.5,147.70579528808594,979668
2020-05-14,196.0,200.0,193.5,194.0,145.8265838623047,1519358
2020-05-15,200.0,204.0,193.0,195.0,146.57826232910156,4809830
2020-05-18,196.0,196.5,192.0,192.5,144.6990509033203,1530589
2020-05-19,195.0,195.0,191.0,192.0,144.32322692871094,775677
2020-05-20,192.0,194.0,191.0,191.5,143.94737243652344,785658
2020-05-21,196.0,197.0,194.0,195.5,146.95411682128906,1871410
2020-05-22,195.5,198.0,194.0,197.0,148.0816192626953,1751873
2020-05-25,199.0,209.0,195.5,209.0,157.10183715820312,6763448
2020-05-26,213.5,214.0,208.0,208.5,156.72598266601562,3128763
2020-05-27,210.0,211.0,207.0,208.0,156.35015869140625,1289350
2020-05-28,209.0,209.5,203.0,205.0,154.0950927734375,2078086
2020-05-29,208.5,213.0,208.0,210.0,157.853515625,3696231
2020-06-01,212.5,215.0,211.0,215.0,161.6119384765625,1900382
2020-06-02,218.0,219.5,215.0,215.5,161.98779296875,1887495
2020-06-03,216.5,216.5,214.0,215.0,161.6119384765625,1861717
2020-06-04,216.0,216.0,213.0,214.0,160.86024475097656,1859126
2020-06-05,214.5,215.0,212.0,214.0,160.86024475097656,1387628
2020-06-08,215.0,219.0,214.5,217.0,163.11529541015625,1534001
2020-06-09,218.0,218.0,215.0,217.0,163.11529541015625,1174221
2020-06-10,217.0,223.5,216.0,222.0,166.87371826171875,2165869
2020-06-11,222.5,226.0,218.0,218.0,163.8669891357422,3173068
2020-06-12,210.0,217.0,210.0,217.0,163.11529541015625,3010018
2020-06-15,217.5,224.0,217.5,221.0,166.1220245361328,3736696
2020-06-16,223.0,224.5,221.5,224.0,168.37709045410156,4407230
2020-06-17,214.0,215.5,208.0,208.0,165.9831085205078,7422598
2020-06-18,208.0,211.0,208.0,210.0,167.57908630371094,1284414
2020-06-19,211.5,211.5,205.0,205.5,163.9881134033203,3510788
2020-06-22,204.0,204.5,199.5,201.0,160.39712524414062,3170998
2020-06-23,202.5,204.0,200.0,202.5,161.59413146972656,1761667
2020-06-24,203.5,203.5,199.5,201.0,160.39712524414062,2068478
2020-06-29,200.5,200.5,197.5,200.5,159.99813842773438,1792125
2020-06-30,201.5,202.0,199.5,201.0,160.39712524414062,958819
2020-07-01,201.5,202.5,200.0,201.5,160.79612731933594,1195786
2020-07-02,202.5,207.5,201.5,207.0,165.1851043701172,1792162
2020-07-03,208.5,209.5,205.5,206.5,164.78611755371094,1259821
2020-07-06,207.5,208.5,207.0,208.0,165.9831085205078,1083595
2020-07-07,209.5,210.0,204.5,206.5,164.78611755371094,1270400
2020-07-08,205.0,207.5,205.0,205.5,163.9881134033203,1005115
2020-07-09,207.0,212.0,205.5,209.0,166.78109741210938,1964522
2020-07-10,211.0,211.5,205.0,206.0,164.38710021972656,1100688
2020-07-13,218.0,224.5,216.0,219.5,175.16004943847656,7089681
2020-07-14,220.0,224.0,217.5,219.5,175.16004943847656,2992572
2020-07-15,223.0,223.5,214.0,214.5,171.17007446289062,3029556
2020-07-16,215.0,217.5,209.5,210.5,167.9781036376953,2141052
2020-07-17,212.5,213.5,209.5,213.0,169.97308349609375,1196570
2020-07-20,212.5,212.5,208.5,209.5,167.18008422851562,1187310
2020-07-21,209.5,211.0,207.0,209.5,167.18008422851562,2739548
2020-07-22,210.0,212.0,208.5,209.0,166.78109741210938,1363881
2020-07-23,209.0,210.0,207.0,207.5,165.5841064453125,1246041
2020-07-24,207.0,208.0,204.0,204.5,163.1901092529297,1658926
2020-07-27,208.5,213.0,207.0,210.0,167.57908630371094,2946232
2020-07-28,212.5,214.0,202.5,202.5,161.59413146972656,2836696
2020-07-29,200.5,205.5,200.5,203.5,162.39212036132812,881800
2020-07-30,206.5,207.5,205.0,206.5,164.78611755371094,718062
2020-07-31,205.0,205.5,203.5,205.5,163.9881134033203,849363
2020-08-03,207.0,207.5,205.0,205.5,163.9881134033203,524380
2020-08-04,206.5,207.5,206.0,207.5,165.5841064453125,554309
2020-08-05,208.5,212.0,207.5,212.0,169.17507934570312,1306990
2020-08-06,214.0,214.0,209.5,210.0,167.57908630371094,909207
2020-08-07,211.5,211.5,208.0,208.5,166.38209533691406,807717
2020-08-10,209.5,213.5,209.0,213.0,169.97308349609375,2040640
2020-08-11,215.0,217.0,208.0,209.0,166.78109741210938,2772370
2020-08-12,209.5,212.0,208.0,212.0,169.17507934570312,1090217
2020-08-13,214.0,214.5,211.0,212.0,169.17507934570312,1284892
2020-08-14,210.5,210.5,206.5,207.5,165.5841064453125,2154295
2020-08-17,208.5,209.0,207.0,207.5,165.5841064453125,899024
2020-08-18,207.5,207.5,203.0,203.5,162.39212036132812,1995187
2020-08-19,206.5,208.0,203.5,203.5,162.39212036132812,1862760
2020-08-20,202.5,203.5,193.0,197.0,157.20513916015625,3067012
2020-08-21,197.0,200.0,197.0,199.5,159.20013427734375,1213142
2020-08-24,200.5,201.5,198.0,201.0,160.39712524414062,692681
2020-08-25,202.0,205.0,200.5,204.5,163.1901092529297,1311932
2020-08-26,206.5,216.0,206.5,210.5,167.9781036376953,6471512
2020-08-27,213.0,213.5,207.5,209.0,166.78109741210938,2658652
2020-08-28,207.0,207.0,203.5,204.5,163.1901092529297,1806482
2020-08-31,206.5,208.5,205.5,206.0,164.38710021972656,801173
2020-09-01,206.0,207.0,204.0,205.5,163.9881134033203,533648
2020-09-02,205.5,206.5,204.5,204.5,163.1901092529297,559780
2020-09-03,206.0,206.0,203.0,203.0,161.99313354492188,869758
2020-09-04,199.0,203.0,198.0,201.5,160.79612731933594,1178155
2020-09-07,202.0,203.5,199.5,200.0,159.59913635253906,948926
2020-09-08,201.0,202.0,199.0,200.0,159.59913635253906,945694
2020-09-09,197.5,199.0,196.5,198.5,158.4021453857422,1268925
2020-09-10,200.0,200.5,199.0,199.0,158.8011474609375,579349
2020-09-11,202.5,204.0,200.0,200.5,159.99813842773438,1448884
2020-09-14,202.0,204.5,201.0,204.5,163.1901092529297,748075
2020-09-15,203.0,204.0,200.5,201.5,160.79612731933594,1111966
2020-09-16,202.0,203.0,200.0,201.5,160.79612731933594,1284038
2020-09-17,201.5,203.0,199.0,200.0,159.59913635253906,1233877
2020-09-18,201.5,203.0,200.5,201.0,160.39712524414062,1047421
2020-09-21,201.0,201.5,200.0,200.0,159.59913635253906,671425
2020-09-22,199.0,200.5,198.0,199.0,158.8011474609375,871571
2020-09-23,199.0,200.5,197.0,198.0,158.00314331054688,1158383
2020-09-24,196.5,197.0,193.0,193.5,154.4121551513672,1749093
2020-09-25,194.5,195.5,190.5,191.5,152.81617736816406,1451381
2020-09-28,192.5,193.5,191.0,193.0,154.01316833496094,629239
2020-09-29,194.5,195.0,192.0,192.5,153.61416625976562,437833
2020-09-30,193.0,195.0,191.5,195.0,155.60916137695312,317728
2020-10-05,193.5,196.5,193.5,194.0,154.8111572265625,465276
2020-10-06,196.0,196.5,195.0,195.5,156.00816345214844,235606
2020-10-07,195.5,196.5,194.5,196.0,156.4071502685547,351484
2020-10-08,198.0,198.0,196.0,197.0,157.20513916015625,550720
2020-10-12,198.0,199.0,197.5,197.5,157.60414123535156,792856
2020-10-13,199.0,200.0,197.5,199.5,159.20013427734375,710278
2020-10-14,199.5,202.0,199.5,202.0,161.1951141357422,706101
2020-10-15,203.5,204.0,200.5,201.5,160.79612731933594,713362
2020-10-16,200.5,202.0,198.5,198.5,158.4021453857422,718782
2020-10-19,199.0,201.5,199.0,201.0,160.39712524414062,561489
2020-10-20,202.0,203.5,200.5,202.5,161.59413146972656,752890
2020-10-21,203.0,203.5,200.5,201.0,160.39712524414062,654401
2020-10-22,201.0,204.5,200.0,201.0,160.39712524414062,2485210
2020-10-23,202.5,203.5,201.0,201.5,160.79612731933594,515536
2020-10-26,201.5,202.0,200.0,200.0,159.59913635253906,575337
2020-10-27,199.5,199.5,198.0,198.0,158.00314331054688,535164
2020-10-28,199.5,200.0,198.0,198.5,158.4021453857422,765589
2020-10-29,196.5,199.5,196.0,198.5,158.4021453857422,420030
2020-10-30,199.5,200.5,198.0,198.5,158.4021453857422,581444
2020-11-02,200.5,201.0,198.5,200.0,159.59913635253906,375418
2020-11-03,201.0,201.5,200.0,200.0,159.59913635253906,440839
2020-11-04,200.5,202.0,199.5,200.5,159.99813842773438,523098
2020-11-05,201.0,201.5,200.0,201.0,160.39712524414062,445963
2020-11-06,202.0,206.0,202.0,203.5,162.39212036132812,1417382
2020-11-09,205.0,207.0,204.0,207.0,165.1851043701172,1336571
2020-11-10,208.0,208.0,203.5,205.5,163.9881134033203,1235304
2020-11-11,203.0,205.5,203.0,204.5,163.1901092529297,870472
2020-11-12,206.0,206.0,202.5,202.5,161.59413146972656,896801
2020-11-13,205.5,214.0,205.0,210.0,167.57908630371094,4810974
2020-11-16,215.5,215.5,212.0,215.0,171.56907653808594,2686505
2020-11-17,216.0,216.5,211.5,213.5,170.3720703125,1891111
2020-11-18,214.5,219.5,214.5,216.5,172.7660675048828,2826975
2020-11-19,216.5,217.0,215.0,216.0,172.3670654296875,980757
2020-11-20,216.0,216.0,213.0,214.0,170.7710723876953,1314708
2020-11-23,215.5,223.0,215.0,222.0,177.15504455566406,4678736
2020-11-24,224.0,226.5,220.5,224.0,178.75103759765625,2166162
2020-11-25,226.0,226.5,222.5,223.5,178.35203552246094,1554227
2020-11-26,225.0,229.0,225.0,228.5,182.34201049804688,1809842
2020-11-27,229.5,229.5,226.5,229.0,182.7410125732422,1138671
2020-11-30,231.0,231.5,228.5,228.5,182.34201049804688,1400307
2020-12-01,227.5,229.0,223.0,227.0,181.14501953125,1609954
2020-12-02,227.5,230.0,227.0,228.5,182.34201049804688,909686
2020-12-03,228.5,229.0,225.0,225.5,179.94802856445312,1196306
2020-12-04,226.0,228.0,225.0,226.5,180.74603271484375,1004526
2020-12-07,228.0,231.5,227.0,228.0,181.94302368164062,1503272
2020-12-08,228.5,229.5,226.0,229.5,183.13999938964844,955220
2020-12-09,229.5,230.0,227.5,229.5,183.13999938964844,883733
2020-12-10,229.5,229.5,225.0,226.5,180.74603271484375,1685770
2020-12-11,218.0,220.5,213.5,215.0,171.56907653808594,4774992
2020-12-14,215.0,217.0,213.5,217.0,173.16505432128906,799668
2020-12-15,217.0,217.5,214.0,214.0,170.7710723876953,819000
2020-12-16,216.5,216.5,214.5,216.5,172.7660675048828,882045
2020-12-17,216.0,216.5,214.0,215.0,171.56907653808594,637371
2020-12-18,215.0,215.5,214.5,214.5,171.17007446289062,790179
2020-12-21,214.5,214.5,211.5,212.5,169.57408142089844,930559
2020-12-22,212.5,212.5,209.5,209.5,167.18008422851562,1049606
2020-12-23,209.5,212.0,209.0,210.5,167.9781036376953,846309
2020-12-24,210.5,212.0,209.5,209.5,167.18008422851562,950857
2020-12-25,210.0,211.5,209.5,211.5,168.77609252929688,585467
2020-12-28,215.0,216.5,213.5,214.5,171.17007446289062,998438
2020-12-29,216.0,216.0,214.0,215.5,171.96807861328125,817216
2020-12-30,216.5,216.5,215.0,216.0,172.3670654296875,376086
2020-12-31,216.0,216.5,215.0,216.0,172.3670654296875,491140
2021-01-04,217.5,220.0,216.0,219.5,175.16004943847656,1212392
2021-01-05,219.5,220.0,218.0,219.0,174.7610626220703,1034664
2021-01-06,219.5,219.5,215.0,216.5,172.7660675048828,1135968
2021-01-07,216.5,221.5,216.5,221.0,176.35704040527344,1985193
2021-01-08,222.5,223.0,219.0,220.5,175.9580535888672,944542
2021-01-11,221.0,222.0,219.5,222.0,177.15504455566406,704835
2021-01-12,222.0,222.0,216.5,216.5,172.7660675048828,1499288
2021-01-13,217.5,223.0,217.5,222.0,177.15504455566406,1965065
2021-01-14,223.5,226.0,221.0,224.0,178.75103759765625,1872032
2021-01-15,238.0,243.5,228.0,232.0,185.13499450683594,6140946
2021-01-18,235.0,239.0,228.5,238.5,190.3219757080078,4138685
2021-01-19,240.0,243.0,238.5,239.5,191.11996459960938,3145103
2021-01-20,241.0,243.0,236.0,242.0,193.11495971679688,2894844
2021-01-21,243.5,256.0,243.0,254.0,202.69091796875,8585168
2021-01-22,253.0,258.5,248.5,253.5,202.2919158935547,3857785
2021-01-25,251.5,253.5,248.0,250.5,199.89791870117188,1984370
2021-01-26,252.0,255.0,245.0,248.5,198.3019256591797,2166036
2021-01-27,248.5,250.0,245.0,246.0,196.30694580078125,1223070
2021-01-28,242.0,244.0,238.5,239.0,190.72097778320312,2066468
2021-01-29,241.5,243.0,238.0,239.0,190.72097778320312,1094633
2021-02-01,238.0,240.0,233.0,239.5,191.11996459960938,1134790
2021-02-02,240.5,243.5,239.5,242.0,193.11495971679688,1204853
2021-02-03,243.0,243.0,238.5,239.0,190.72097778320312,677255
2021-02-04,238.5,240.5,237.0,239.0,190.72097778320312,529762
2021-02-05,239.5,241.5,239.0,240.0,191.5189666748047,797053
2021-02-17,246.0,247.5,243.5,246.5,196.70594787597656,1823952
2021-02-18,244.5,245.0,242.0,244.0,194.71095275878906,1212388
2021-02-19,243.0,243.0,240.0,242.5,193.5139617919922,1233990
2021-02-22,243.5,245.0,241.5,242.5,193.5139617919922,1330924
2021-02-23,241.0,241.5,239.0,240.5,191.91795349121094,1118054
2021-02-24,240.5,242.0,238.0,238.5,190.3219757080078,1104578
2021-02-25,240.0,241.0,237.5,239.0,190.72097778320312,967290
2021-02-26,236.0,239.0,235.5,237.0,189.12496948242188,942058
2021-03-02,238.5,241.0,236.5,236.5,188.72598266601562,774748
2021-03-03,236.5,237.0,232.0,235.5,187.927978515625,1559449
2021-03-04,235.0,237.0,233.5,235.0,187.52899169921875,856657
2021-03-05,233.0,235.0,231.0,233.0,185.93299865722656,1184185
2021-03-08,235.5,236.0,233.0,233.5,186.3319854736328,744309
2021-03-09,232.5,232.5,228.5,230.0,183.5390167236328,1633997
2021-03-10,230.0,231.5,230.0,230.5,183.93801879882812,769466
2021-03-11,224.5,230.0,224.0,229.5,183.13999938964844,1587164
2021-03-12,231.0,234.0,229.5,233.0,185.93299865722656,1060674
2021-03-15,236.5,237.5,233.0,235.5,187.927978515625,1563811
2021-03-16,236.0,236.5,232.0,234.0,186.7310028076172,1381206
2021-03-17,233.5,236.0,232.0,233.0,185.93299865722656,1003615
2021-03-18,235.0,241.0,234.5,240.5,191.91795349121094,2563924
2021-03-19,238.5,243.5,237.5,243.5,194.31195068359375,1623460
2021-03-22,244.0,244.0,240.5,243.5,194.31195068359375,1073227
2021-03-23,244.5,244.5,241.0,243.5,194.31195068359375,1064333
2021-03-24,245.0,245.5,241.5,244.5,195.1099395751953,2126814
2021-03-25,246.5,252.0,246.5,247.5,197.50393676757812,2677595
2021-03-26,247.0,249.0,245.0,247.5,197.50393676757812,1292033
2021-03-29,249.5,249.5,246.0,246.0,196.30694580078125,1015972
2021-03-30,246.5,246.5,245.0,246.5,196.70594787597656,844777
2021-03-31,247.5,248.0,247.0,247.5,197.50393676757812,577737
2021-04-01,250.0,250.0,247.5,248.5,198.3019256591797,907051
2021-04-07,252.0,254.5,252.0,253.5,202.2919158935547,1321508
2021-04-08,254.5,268.0,252.0,266.5,212.66586303710938,4787689
2021-04-09,268.0,272.0,263.5,265.0,211.46885681152344,3516909
2021-04-12,268.0,275.5,266.0,268.5,214.2618408203125,3753741
2021-04-13,268.0,268.0,260.0,260.5,207.87786865234375,3974596
2021-04-14,261.0,262.0,250.5,261.5,208.67588806152344,3062091
2021-04-15,261.5,263.0,258.5,262.5,209.473876953125,1181786
2021-04-16,263.5,266.0,261.0,261.0,208.27687072753906,1524010
2021-04-19,261.0,263.5,256.5,256.5,204.68589782714844,1367769
2021-04-20,255.5,259.0,253.0,257.0,205.0848846435547,1123992
2021-04-21,252.5,253.0,250.0,250.5,199.89791870117188,2361656
2021-04-22,250.5,252.0,245.0,245.0,195.50894165039062,3212007
2021-04-23,243.0,244.0,240.0,242.5,193.5139617919922,1784684
2021-04-26,243.0,250.0,242.5,248.0,197.90292358398438,1762781
2021-04-27,249.0,251.5,248.0,249.0,198.700927734375,1240065
2021-04-28,249.0,249.0,246.0,246.5,196.70594787597656,821285
2021-04-29,245.0,245.5,242.5,243.5,194.31195068359375,1286001
2021-05-03,242.5,242.5,232.5,233.5,186.3319854736328,2812727
2021-05-04,233.5,234.0,224.5,228.0,181.94302368164062,3085454
2021-05-05,228.0,234.5,227.0,229.0,182.7410125732422,1846408
2021-05-06,230.0,232.5,227.0,228.5,182.34201049804688,1148850
2021-05-07,229.0,235.5,229.0,234.0,186.7310028076172,1049382
2021-05-10,234.5,234.5,231.5,232.0,185.13499450683594,813553
2021-05-11,226.0,230.0,224.0,224.0,178.75103759765625,2024191
2021-05-12,220.0,226.0,205.5,217.5,173.56405639648438,3957410
2021-05-13,211.0,223.5,209.0,221.5,176.75604248046875,1884092
2021-05-14,224.0,227.5,223.0,223.0,177.9530487060547,1709196
2021-05-17,210.0,221.5,210.0,214.5,171.17007446289062,2444919
2021-05-18,218.5,226.0,218.5,225.5,179.94802856445312,1479915
2021-05-19,226.0,228.0,222.5,224.5,179.1500244140625,642412
2021-05-20,226.5,227.0,224.0,225.0,179.5490264892578,549416
2021-05-21,227.5,228.5,226.5,227.5,181.5440216064453,693833
2021-05-24,226.0,226.5,224.0,226.0,180.34703063964844,431139
2021-05-25,226.5,229.5,226.0,228.0,181.94302368164062,705080
2021-05-26,229.5,231.5,228.0,231.0,184.33700561523438,680615
2021-05-27,231.0,232.0,228.5,231.0,184.33700561523438,688099
2021-05-28,231.5,233.5,230.0,233.0,185.93299865722656,739762
2021-05-31,233.0,233.0,230.0,231.0,184.33700561523438,567243
2021-06-01,231.0,232.0,229.0,229.5,183.13999938964844,534494
2021-06-02,232.0,238.0,231.5,236.0,188.3269805908203,1940517
2021-06-03,237.5,241.5,237.0,241.0,192.31695556640625,1353216
2021-06-04,241.0,241.0,237.5,238.0,189.9229736328125,1211172
2021-06-07,238.5,239.0,233.5,237.0,189.12496948242188,1068407
2021-06-08,237.0,237.0,234.5,235.5,187.927978515625,1118310
2021-06-09,235.5,235.5,232.0,232.0,185.13499450683594,973567
2021-06-10,232.0,237.0,232.0,235.5,187.927978515625,1180851
2021-06-11,235.0,236.5,232.0,236.0,188.3269805908203,1805631
2021-06-15,238.0,243.0,237.0,242.5,193.5139617919922,3293451
2021-06-16,243.5,243.5,239.5,239.5,191.11996459960938,2746897
2021-06-17,239.5,239.5,237.0,237.5,189.5239715576172,3976251
2021-06-18,221.0,226.5,220.0,222.0,190.81326293945312,3133233
2021-06-21,222.0,222.0,216.0,216.0,185.65614318847656,1697968
2021-06-22,217.5,218.0,209.0,210.0,180.4990234375,2704424
2021-06-23,211.0,214.5,208.5,211.5,181.78831481933594,1147766
2021-06-24,212.0,214.5,212.0,214.0,183.93710327148438,898205
2021-06-25,215.0,216.5,214.5,216.0,185.65614318847656,590976
2021-06-28,216.0,217.0,213.5,214.0,183.93710327148438,552506
2021-06-29,214.0,214.5,212.0,213.5,183.50733947753906,807470
2021-06-30,215.5,215.5,212.0,212.5,182.6478271484375,722358
2021-07-01,212.5,212.5,209.0,209.0,179.63951110839844,1076269
2021-07-02,209.0,210.5,208.5,209.0,179.63951110839844,926303
2021-07-05,210.0,213.0,210.0,212.0,182.2180633544922,959380
2021-07-06,212.5,213.0,210.0,210.0,180.4990234375,779593
2021-07-07,210.5,211.0,209.0,209.0,179.63951110839844,614930
2021-07-08,209.0,210.0,208.0,208.0,178.77999877929688,703444
2021-07-09,208.0,208.0,205.5,206.5,177.49072265625,914049
2021-07-12,209.0,209.0,205.5,206.0,177.06094360351562,718276
2021-07-13,206.0,213.0,206.0,209.5,180.0692596435547,1972063
2021-07-14,211.0,212.0,206.0,207.0,177.92047119140625,1623744
2021-07-15,209.5,212.0,208.5,211.0,181.35855102539062,1461907
2021-07-16,209.0,209.5,208.0,208.5,179.20974731445312,706515
2021-07-19,208.0,208.0,205.0,206.0,177.06094360351562,872209
2021-07-20,205.0,205.0,202.0,202.5,174.05264282226562,1057835
2021-07-21,203.0,204.5,200.5,202.0,173.62286376953125,1000887
2021-07-22,202.0,203.5,200.5,201.0,172.7633514404297,907806
2021-07-23,200.5,203.0,200.5,201.0,172.7633514404297,837840
2021-07-26,201.0,201.5,200.0,200.5,172.33360290527344,810333
2021-07-27,201.0,205.0,201.0,202.5,174.05264282226562,859706
2021-07-28,202.5,202.5,199.0,199.5,171.4740753173828,803466
2021-07-29,200.0,201.0,198.0,198.5,170.61456298828125,743884
2021-07-30,199.0,199.5,195.0,195.5,168.0360107421875,1249741
2021-08-02,195.0,195.0,190.5,192.0,165.02769470214844,1256237
2021-08-03,192.0,198.5,192.0,197.0,169.3252716064453,1016213
2021-08-04,198.0,198.5,194.0,194.5,167.17648315429688,700731
2021-08-05,194.5,194.5,191.5,192.5,165.4574432373047,679790
2021-08-06,191.5,192.5,191.0,191.5,164.59793090820312,456511
2021-08-09,191.5,193.0,190.0,191.0,164.1681671142578,552767
2021-08-10,193.0,199.0,193.0,197.5,169.75503540039062,1449175
2021-08-11,198.5,207.0,198.0,206.0,177.06094360351562,3486238
2021-08-12,205.0,205.0,200.5,203.5,174.9121551513672,1267830
2021-08-13,203.5,203.5,197.5,197.5,169.75503540039062,1030612
2021-08-16,195.0,195.0,190.5,192.0,165.02769470214844,1302981
2021-08-17,192.0,192.0,192.0,192.0,165.02769470214844,0
2021-08-18,190.0,192.5,180.0,192.5,165.4574432373047,1489514
2021-08-19,192.0,192.0,186.0,186.0,159.8705596923828,771027
2021-08-20,186.0,188.5,182.5,188.5,162.0193634033203,601398
2021-08-23,190.0,193.5,190.0,191.0,164.1681671142578,654148
2021-08-24,192.0,193.0,188.5,189.5,162.87889099121094,400552
2021-08-25,189.5,193.0,188.5,193.0,165.88720703125,265010
2021-08-26,194.5,200.0,194.0,195.0,167.6062469482422,976680
2021-08-27,195.5,195.5,193.0,193.5,166.31695556640625,345239
2021-08-30,194.0,196.0,194.0,196.0,168.46575927734375,251615
