Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,16.450000762939453,16.649999618530273,16.399999618530273,16.549999237060547,13.364812850952148,32937461
2020-01-03,16.549999237060547,16.549999237060547,16.149999618530273,16.299999237060547,13.16292667388916,48588354
2020-01-06,16.049999237060547,16.149999618530273,15.949999809265137,16.049999237060547,12.961041450500488,44790472
2020-01-07,16.049999237060547,16.149999618530273,15.800000190734863,16.0,12.92066478729248,39718117
2020-01-08,15.850000381469727,15.899999618530273,15.649999618530273,15.75,12.718779563903809,60419690
2020-01-09,15.850000381469727,16.149999618530273,15.850000381469727,16.049999237060547,12.961041450500488,43816080
2020-01-10,16.200000762939453,16.25,15.850000381469727,16.149999618530273,13.04179573059082,32386886
2020-01-13,16.149999618530273,16.200000762939453,16.049999237060547,16.049999237060547,12.961041450500488,23989283
2020-01-14,16.100000381469727,16.399999618530273,16.049999237060547,16.25,13.122550964355469,61290528
2020-01-15,16.299999237060547,16.399999618530273,16.100000381469727,16.149999618530273,13.04179573059082,36473736
2020-01-16,16.200000762939453,16.200000762939453,16.0,16.149999618530273,13.04179573059082,27867646
2020-01-17,16.149999618530273,16.149999618530273,15.949999809265137,16.0,12.92066478729248,28648214
2020-01-20,15.850000381469727,16.149999618530273,15.850000381469727,16.049999237060547,12.961041450500488,31117744
2020-01-30,15.5,15.550000190734863,14.949999809265137,15.100000381469727,12.193877220153809,137855301
2020-01-31,15.050000190734863,15.199999809265137,14.800000190734863,14.899999618530273,12.032368659973145,68549345
2020-02-03,14.449999809265137,15.0,14.149999618530273,15.0,12.113123893737793,75514825
2020-02-04,16.549999237060547,16.549999237060547,15.199999809265137,15.199999809265137,12.27463150024414,70790085
2020-02-05,15.25,15.699999809265137,15.25,15.5,12.516895294189453,77032246
2020-02-06,15.800000190734863,16.350000381469727,15.75,16.25,13.122550964355469,157712052
2020-02-07,16.200000762939453,16.5,16.149999618530273,16.350000381469727,13.2033052444458,80109163
2020-02-10,16.149999618530273,16.549999237060547,16.0,16.399999618530273,13.243680953979492,44206055
2020-02-11,16.549999237060547,16.899999618530273,16.5,16.700000762939453,13.485944747924805,72967688
2020-02-12,16.649999618530273,16.950000762939453,16.600000381469727,16.899999618530273,13.647451400756836,79548774
2020-02-13,17.0,17.149999618530273,16.649999618530273,16.850000381469727,13.607075691223145,65415317
2020-02-14,16.600000381469727,16.700000762939453,16.5,16.5,13.32443618774414,43506095
2020-02-17,16.5,16.549999237060547,16.350000381469727,16.399999618530273,13.243680953979492,40030219
2020-02-18,16.399999618530273,16.399999618530273,16.100000381469727,16.149999618530273,13.04179573059082,44154247
2020-02-19,16.100000381469727,16.25,16.049999237060547,16.100000381469727,13.001420021057129,30092840
2020-02-20,16.25,16.5,16.100000381469727,16.299999237060547,13.16292667388916,41324196
2020-02-21,16.149999618530273,16.25,16.0,16.049999237060547,12.961041450500488,26572971
2020-02-24,15.899999618530273,15.949999809265137,15.800000190734863,15.800000190734863,12.759157180786133,42409882
2020-02-25,15.600000381469727,16.100000381469727,15.600000381469727,15.899999618530273,12.839910507202148,39151580
2020-02-26,15.600000381469727,15.75,15.600000381469727,15.600000381469727,12.597648620605469,47662845
2020-02-27,15.600000381469727,15.75,15.25,15.300000190734863,12.355386734008789,79271042
